Model,Trim_Level,Removal_Percent,listing_id,scenario_b_fold,actual_price_RM,predicted_price_RM
Ridge Regression,0%,0.0,103411618,5,105000.0,77754.99627240296
Ridge Regression,0%,0.0,100219006,2,450000.0,475132.4470820644
Ridge Regression,0%,0.0,101728735,1,385000.0,448504.57678917673
Ridge Regression,0%,0.0,102929425,1,543000.0,499486.7025837257
Ridge Regression,0%,0.0,103784298,1,700000.0,781132.1820072705
Ridge Regression,0%,0.0,103784297,3,320000.0,295169.07445463137
Ridge Regression,0%,0.0,103498566,3,350000.0,373378.209184648
Ridge Regression,0%,0.0,102021885,1,890000.0,1250279.7391901184
Ridge Regression,0%,0.0,103451600,3,288000.0,266970.8007023902
Ridge Regression,0%,0.0,103258798,1,380000.0,435103.4013396478
Ridge Regression,0%,0.0,103659942,2,250000.0,245410.18244200732
Ridge Regression,0%,0.0,103784272,1,250000.0,206827.95403062395
Ridge Regression,0%,0.0,102530768,3,270000.0,248748.52397708112
Ridge Regression,0%,0.0,102720642,1,363000.0,481408.245628103
Ridge Regression,0%,0.0,103489908,5,165000.0,189823.91889373952
Ridge Regression,0%,0.0,102175810,2,598000.0,547123.5928039508
Ridge Regression,0%,0.0,102262173,5,299000.0,322840.4605009753
Ridge Regression,0%,0.0,103577817,1,700000.0,695069.8400025516
Ridge Regression,0%,0.0,103187664,5,565000.0,566310.2760657957
Ridge Regression,0%,0.0,101796208,5,380000.0,469100.5564725343
Ridge Regression,0%,0.0,101447330,3,185000.0,217714.7971441256
Ridge Regression,0%,0.0,101311614,4,1600000.0,1159657.7565485758
Ridge Regression,0%,0.0,103659863,4,615000.0,879133.4899580098
Ridge Regression,0%,0.0,102784801,3,520000.0,511288.7734301289
Ridge Regression,0%,0.0,102784672,4,330000.0,356728.4826152057
Ridge Regression,0%,0.0,103627638,1,380000.0,388946.3820738188
Ridge Regression,0%,0.0,103113644,2,340000.0,462979.609139675
Ridge Regression,0%,0.0,101080942,5,158000.0,159832.27353078758
Ridge Regression,0%,0.0,103784346,5,850000.0,789557.6238314456
Ridge Regression,0%,0.0,103784233,4,480000.0,575964.2792996897
Ridge Regression,0%,0.0,103192227,1,600000.0,631284.6373741829
Ridge Regression,0%,0.0,101643565,1,488000.0,646119.4915472594
Ridge Regression,0%,0.0,103202709,4,600000.0,633994.2711187631
Ridge Regression,0%,0.0,102498879,3,320000.0,281223.0571590947
Ridge Regression,0%,0.0,103419804,5,490000.0,541712.9457719668
Ridge Regression,0%,0.0,102333505,2,475000.0,538564.5774904708
Ridge Regression,0%,0.0,103749631,2,290000.0,194198.29942542888
Ridge Regression,0%,0.0,103784315,1,300000.0,427157.1833880628
Ridge Regression,0%,0.0,99381855,2,265000.0,335582.285737947
Ridge Regression,0%,0.0,103466974,2,539999.0,630226.5819780864
Ridge Regression,0%,0.0,101822585,2,1500000.0,1120899.0668492627
Ridge Regression,0%,0.0,103405276,2,750000.0,630774.3494070992
Ridge Regression,0%,0.0,103405275,5,650000.0,638525.1262002635
Ridge Regression,0%,0.0,103784148,2,480000.0,673630.9629906723
Ridge Regression,0%,0.0,103653998,4,208000.0,192502.4399626012
Ridge Regression,0%,0.0,103290316,4,248000.0,271872.05726434774
Ridge Regression,0%,0.0,103738435,3,620000.0,678128.9959272989
Ridge Regression,0%,0.0,96839359,5,700000.0,636032.617445824
Ridge Regression,0%,0.0,98595842,5,530000.0,547229.610224919
Ridge Regression,0%,0.0,92930537,2,1190000.0,1174900.0774653251
Ridge Regression,0%,0.0,101903371,4,430000.0,580732.1350596653
Ridge Regression,0%,0.0,102904416,1,179500.0,201115.5040798808
Ridge Regression,0%,0.0,103784138,5,240000.0,173134.24504168297
Ridge Regression,0%,0.0,103784104,1,630000.0,638827.7445571773
Ridge Regression,0%,0.0,98176103,1,490000.0,512548.95898342784
Ridge Regression,0%,0.0,101965242,1,150000.0,126204.8158183461
Ridge Regression,0%,0.0,103784103,2,360000.0,350267.5993957651
Ridge Regression,0%,0.0,103784108,1,320000.0,264542.2801715896
Ridge Regression,0%,0.0,102358277,5,1100000.0,956683.7916906376
Ridge Regression,0%,0.0,103114770,4,820000.0,928253.5417239412
Ridge Regression,0%,0.0,103473392,5,235000.0,296635.12313381146
Ridge Regression,0%,0.0,103439860,2,320000.0,321343.60814477305
Ridge Regression,0%,0.0,103193780,1,420000.0,485585.5987919187
Ridge Regression,0%,0.0,102261623,1,690000.0,1040444.5026034054
Ridge Regression,0%,0.0,101851788,2,340000.0,399994.1210352424
Ridge Regression,0%,0.0,103039470,3,690000.0,677668.29148506
Ridge Regression,0%,0.0,101256463,2,1050000.0,1232569.589403526
Ridge Regression,0%,0.0,102695483,3,285000.0,334528.75639415445
Ridge Regression,0%,0.0,103784077,1,3200000.0,1702720.9922904528
Ridge Regression,0%,0.0,103576325,4,670000.0,662326.0067694229
Ridge Regression,0%,0.0,103091480,5,520000.0,576263.6631768097
Ridge Regression,0%,0.0,103110786,5,415000.0,478839.2130279988
Ridge Regression,0%,0.0,103784179,3,468000.0,508517.7168959713
Ridge Regression,0%,0.0,103227766,1,190000.0,249469.81305817649
Ridge Regression,0%,0.0,102026704,2,100000.0,215692.9499129223
Ridge Regression,0%,0.0,103009707,4,283500.0,392609.5934109533
Ridge Regression,0%,0.0,103097269,4,390000.0,352384.13618454896
Ridge Regression,0%,0.0,103105661,2,285000.0,323282.19881258195
Ridge Regression,0%,0.0,100611393,4,265000.0,298383.7751057011
Ridge Regression,0%,0.0,103089618,1,300000.0,293240.912400281
Ridge Regression,0%,0.0,103689459,4,330000.0,358418.4452764972
Ridge Regression,0%,0.0,102001615,1,140000.0,182253.6883610769
Ridge Regression,0%,0.0,101753218,5,750000.0,852967.186026407
Ridge Regression,0%,0.0,101753217,3,788000.0,942805.0146132414
Ridge Regression,0%,0.0,103725732,2,420000.0,548970.9856668626
Ridge Regression,0%,0.0,101821691,3,480000.0,557238.0159366654
Ridge Regression,0%,0.0,101115554,2,473000.0,493406.8062375255
Ridge Regression,0%,0.0,103725522,3,760000.0,828230.2259939403
Ridge Regression,0%,0.0,102470947,1,400000.0,422415.85505668994
Ridge Regression,0%,0.0,103114954,2,390000.0,379402.87020339305
Ridge Regression,0%,0.0,103784027,1,600000.0,605078.0009319424
Ridge Regression,0%,0.0,102036945,4,400000.0,527205.4332818153
Ridge Regression,0%,0.0,101851861,2,380000.0,421971.0008309358
Ridge Regression,0%,0.0,100916143,4,820000.0,798670.5789561461
Ridge Regression,0%,0.0,103316058,1,655000.0,760730.4381086092
Ridge Regression,0%,0.0,103784008,5,135000.0,164369.24853186245
Ridge Regression,0%,0.0,103784007,3,145000.0,187179.1074600051
Ridge Regression,0%,0.0,103784006,2,155000.0,148831.910793173
Ridge Regression,0%,0.0,100545148,4,222000.0,316891.7767176353
Ridge Regression,0%,0.0,103266000,5,155000.0,215335.43161427887
Ridge Regression,0%,0.0,102084314,2,248000.0,284778.6566273436
Ridge Regression,0%,0.0,103783881,3,375000.0,551120.0725346159
Ridge Regression,0%,0.0,103783954,4,600000.0,721443.489021869
Ridge Regression,0%,0.0,103783945,4,198000.0,248312.05369338745
Ridge Regression,0%,0.0,103692290,4,248000.0,197629.89014415888
Ridge Regression,0%,0.0,103783941,4,388000.0,370373.5711806099
Ridge Regression,0%,0.0,103536797,1,399000.0,478968.4813291496
Ridge Regression,0%,0.0,103579457,4,680000.0,725223.7775999595
Ridge Regression,0%,0.0,99413316,1,340000.0,601331.0826452322
Ridge Regression,0%,0.0,103738537,2,730000.0,748627.7155156266
Ridge Regression,0%,0.0,101725779,1,140000.0,202782.36164489767
Ridge Regression,0%,0.0,97894689,3,620000.0,670021.2398273182
Ridge Regression,0%,0.0,102384473,4,370000.0,444587.4395803106
Ridge Regression,0%,0.0,102821563,3,85000.0,8113.493047265314
Ridge Regression,0%,0.0,103783850,2,260000.0,253368.53034616573
Ridge Regression,0%,0.0,102996372,2,598000.0,661634.2564397802
Ridge Regression,0%,0.0,103316178,1,350000.0,385813.86149412894
Ridge Regression,0%,0.0,103672765,3,980000.0,957037.0357638582
Ridge Regression,0%,0.0,103389598,2,397000.0,489454.1646392252
Ridge Regression,0%,0.0,102784712,3,360000.0,386675.0701794849
Ridge Regression,0%,0.0,102197496,3,685000.0,883910.2035966412
Ridge Regression,0%,0.0,103645267,4,300000.0,331116.9360420071
Ridge Regression,0%,0.0,101722505,4,420000.0,445289.1535111834
Ridge Regression,0%,0.0,103451804,3,230000.0,237272.6260625422
Ridge Regression,0%,0.0,102937221,3,150000.0,181750.82049911932
Ridge Regression,0%,0.0,103710940,1,255000.0,391879.51210876857
Ridge Regression,0%,0.0,103628641,2,428000.0,537356.6355161316
Ridge Regression,0%,0.0,103476884,5,600000.0,629325.8228217085
Ridge Regression,0%,0.0,102948041,1,284000.0,445768.39197366335
Ridge Regression,0%,0.0,103624002,3,520000.0,567943.2022462235
Ridge Regression,0%,0.0,102802569,5,998000.0,809195.2403847168
Ridge Regression,0%,0.0,103317672,2,430000.0,489636.34600284655
Ridge Regression,0%,0.0,100417864,2,530000.0,560548.8321201495
Ridge Regression,0%,0.0,103670622,1,340000.0,387069.9680722744
Ridge Regression,0%,0.0,102207503,2,620000.0,684973.4339712608
Ridge Regression,0%,0.0,102898579,4,320000.0,324803.0661529299
Ridge Regression,0%,0.0,101987474,2,390000.0,372589.6934365865
Ridge Regression,0%,0.0,103783669,4,245000.0,304585.72402219794
Ridge Regression,0%,0.0,101467277,3,210000.0,206468.66359181047
Ridge Regression,0%,0.0,103783573,1,309000.0,258540.22838386527
Ridge Regression,0%,0.0,103783571,2,130000.0,144889.13745940797
Ridge Regression,0%,0.0,100593323,5,250000.0,247252.6892140184
Ridge Regression,0%,0.0,103252456,2,368000.0,361543.1321443176
Ridge Regression,0%,0.0,103283373,5,630000.0,709092.7861889726
Ridge Regression,0%,0.0,100985996,4,610000.0,546809.3076297786
Ridge Regression,0%,0.0,103783640,3,2300000.0,757651.5919146995
Ridge Regression,0%,0.0,102475759,4,430000.0,286907.48197978776
Ridge Regression,0%,0.0,103678050,3,395000.0,389844.3321866159
Ridge Regression,0%,0.0,103783617,3,460000.0,436986.4090384128
Ridge Regression,0%,0.0,103783535,4,530000.0,535625.7658441591
Ridge Regression,0%,0.0,103783517,2,230000.0,268642.1215311497
Ridge Regression,0%,0.0,103783536,1,638000.0,534384.621860569
Ridge Regression,0%,0.0,97481987,4,170000.0,134008.31358835282
Ridge Regression,0%,0.0,103783611,2,354000.0,365113.6314024869
Ridge Regression,0%,0.0,103089787,3,255000.0,277220.1933677845
Ridge Regression,0%,0.0,98942202,3,210000.0,189419.06119144155
Ridge Regression,0%,0.0,103783593,2,130000.0,166173.99269078558
Ridge Regression,0%,0.0,103783585,3,530000.0,533171.2427260266
Ridge Regression,0%,0.0,103730774,1,145000.0,177133.9689682237
Ridge Regression,0%,0.0,103453171,1,343000.0,297805.1265522072
Ridge Regression,0%,0.0,103661176,2,229000.0,215042.55033026935
Ridge Regression,0%,0.0,103344302,2,210000.0,152594.69023086393
Ridge Regression,0%,0.0,103665195,5,338800.0,318780.8297825704
Ridge Regression,0%,0.0,103071712,1,360000.0,306898.96965660044
Ridge Regression,0%,0.0,103251261,2,429999.0,505751.17991478776
Ridge Regression,0%,0.0,102546516,4,489999.0,513034.3152734226
Ridge Regression,0%,0.0,102707113,2,158000.0,213266.65349821103
Ridge Regression,0%,0.0,98927500,2,480000.0,551678.718667571
Ridge Regression,0%,0.0,97027550,3,2300000.0,2548758.448542252
Ridge Regression,0%,0.0,103783451,1,315000.0,321146.37379197165
Ridge Regression,0%,0.0,103783436,4,388000.0,413275.1744525424
Ridge Regression,0%,0.0,103389751,2,950000.0,922053.2121544929
Ridge Regression,0%,0.0,103193773,3,340000.0,357268.37837344594
Ridge Regression,0%,0.0,103115432,2,310000.0,286900.48686413484
Ridge Regression,0%,0.0,102248352,2,860000.0,592101.8037631905
Ridge Regression,0%,0.0,103783417,3,150000.0,6049.226497704831
Ridge Regression,0%,0.0,103783410,1,438000.0,451892.54920555314
Ridge Regression,0%,0.0,103783466,2,365000.0,416872.9470179383
Ridge Regression,0%,0.0,103783464,3,430000.0,437643.346397816
Ridge Regression,0%,0.0,103783462,3,460000.0,436388.2681154977
Ridge Regression,0%,0.0,97057720,5,660000.0,517770.9895992567
Ridge Regression,0%,0.0,99982034,1,394000.0,491717.57630570617
Ridge Regression,0%,0.0,103314655,1,155000.0,115080.42977290932
Ridge Regression,0%,0.0,97221475,1,128000.0,195089.1032640768
Ridge Regression,0%,0.0,99912234,3,215000.0,267369.618513537
Ridge Regression,0%,0.0,103305469,2,145000.0,108720.4751103294
Ridge Regression,0%,0.0,103447392,1,380000.0,469599.7788298005
Ridge Regression,0%,0.0,102746012,3,260000.0,293806.1088069497
Ridge Regression,0%,0.0,102107357,2,355000.0,342196.3279771082
Ridge Regression,0%,0.0,103725559,5,630000.0,638026.8287474434
Ridge Regression,0%,0.0,92021859,4,330000.0,346548.8913083334
Ridge Regression,0%,0.0,99721921,5,1500000.0,1102929.5811573006
Ridge Regression,0%,0.0,103783279,4,528000.0,702639.3251634139
Ridge Regression,0%,0.0,103783264,4,350000.0,308098.49852322263
Ridge Regression,0%,0.0,103783265,2,430000.0,372167.1188367048
Ridge Regression,0%,0.0,103315698,4,345000.0,373640.87278342457
Ridge Regression,0%,0.0,103659875,3,320000.0,343113.3871690949
Ridge Regression,0%,0.0,103389671,2,450000.0,449338.3393164808
Ridge Regression,0%,0.0,103052017,3,780000.0,743737.8213863998
Ridge Regression,0%,0.0,103783372,5,550000.0,652477.7508139528
Ridge Regression,0%,0.0,103490280,4,280000.0,258176.61008702905
Ridge Regression,0%,0.0,103694941,2,360000.0,372637.5749579174
Ridge Regression,0%,0.0,76155208,4,750000.0,1128746.496218146
Ridge Regression,0%,0.0,103010498,4,344000.0,585598.1206981956
Ridge Regression,0%,0.0,103783358,3,270000.0,221991.4270107296
Ridge Regression,0%,0.0,103602392,1,420000.0,366837.00077919074
Ridge Regression,0%,0.0,103783351,1,380000.0,344977.84441201057
Ridge Regression,0%,0.0,103783347,5,230000.0,253618.5500637868
Ridge Regression,0%,0.0,103783346,5,255000.0,317861.4941666158
Ridge Regression,0%,0.0,103783345,2,200000.0,250977.31018451907
Ridge Regression,0%,0.0,103783338,3,858520.0,721549.4841330515
Ridge Regression,0%,0.0,101221481,4,385000.0,373057.78741448047
Ridge Regression,0%,0.0,100617960,1,390000.0,424362.72515293286
Ridge Regression,0%,0.0,97715055,5,358000.0,357629.9406648468
Ridge Regression,0%,0.0,102753685,4,390000.0,411468.0431295431
Ridge Regression,0%,0.0,103783233,5,420000.0,451452.5958655639
Ridge Regression,0%,0.0,103783227,5,185000.0,195639.1541024109
Ridge Regression,0%,0.0,102707812,5,680000.0,314117.3451251043
Ridge Regression,0%,0.0,101379433,5,430000.0,268578.94115598017
Ridge Regression,0%,0.0,99630680,4,500000.0,605297.7617921906
Ridge Regression,0%,0.0,95939125,3,550000.0,235712.40903812056
Ridge Regression,0%,0.0,98708890,1,505000.0,704649.3033501048
Ridge Regression,0%,0.0,100753214,4,300000.0,354437.80894896813
Ridge Regression,0%,0.0,100753863,3,350000.0,518843.0918453851
Ridge Regression,0%,0.0,101520669,3,645000.0,478460.0526914509
Ridge Regression,0%,0.0,101709333,1,570000.0,592555.0357756107
Ridge Regression,0%,0.0,100683528,4,620000.0,733952.8958890734
Ridge Regression,0%,0.0,102897216,2,625000.0,614015.0644698251
Ridge Regression,0%,0.0,100252019,5,400000.0,418242.04740149446
Ridge Regression,0%,0.0,103783318,5,520000.0,524309.3957067548
Ridge Regression,0%,0.0,103783311,2,220000.0,253940.10238211023
Ridge Regression,0%,0.0,102896891,1,420000.0,301656.0152367265
Ridge Regression,0%,0.0,103460144,1,700000.0,713888.3810152049
Ridge Regression,0%,0.0,103783301,4,480000.0,536394.2011883816
Ridge Regression,0%,0.0,103749775,2,290000.0,251499.40678719335
Ridge Regression,0%,0.0,103691723,5,520000.0,422347.4140296996
Ridge Regression,0%,0.0,103217445,2,220000.0,287855.4578137299
Ridge Regression,0%,0.0,101675234,4,170000.0,195957.08727723148
Ridge Regression,0%,0.0,102561588,2,430000.0,222162.59319808317
Ridge Regression,0%,0.0,102747063,4,285000.0,265156.81563524634
Ridge Regression,0%,0.0,102673963,1,300000.0,303230.59790339734
Ridge Regression,0%,0.0,102745690,4,328000.0,330891.96453195595
Ridge Regression,0%,0.0,103783141,1,368000.0,493629.3515340952
Ridge Regression,0%,0.0,103451619,1,290000.0,231611.2428109416
Ridge Regression,0%,0.0,103643436,3,395000.0,535250.6351063814
Ridge Regression,0%,0.0,101898183,4,330000.0,346548.8913083334
Ridge Regression,0%,0.0,101257243,1,760000.0,815856.8024805883
Ridge Regression,0%,0.0,101900153,2,825000.0,835545.6745144085
Ridge Regression,0%,0.0,103284027,5,410000.0,478175.9032587108
Ridge Regression,0%,0.0,103783120,1,430000.0,399931.2091867869
Ridge Regression,0%,0.0,103783085,1,160000.0,101929.20363570972
Ridge Regression,0%,0.0,103129715,4,425000.0,312359.54389901046
Ridge Regression,0%,0.0,100648022,2,590000.0,482282.7677723594
Ridge Regression,0%,0.0,103742424,3,193000.0,228357.13204723597
Ridge Regression,0%,0.0,103783048,1,547000.0,627010.1881465468
Ridge Regression,0%,0.0,103783179,5,400000.0,454585.79803725326
Ridge Regression,0%,0.0,103565502,4,310000.0,331820.1367530635
Ridge Regression,0%,0.0,101710732,4,275000.0,308601.2191660275
Ridge Regression,0%,0.0,96641475,5,255000.0,240651.04139187557
Ridge Regression,0%,0.0,101687435,4,380000.0,365558.9743166258
Ridge Regression,0%,0.0,103113723,4,295000.0,380294.9408791239
Ridge Regression,0%,0.0,103106128,3,500000.0,490435.4776509074
Ridge Regression,0%,0.0,103057728,1,360000.0,407927.7750567164
Ridge Regression,0%,0.0,103561320,1,159000.0,160191.3732662792
Ridge Regression,0%,0.0,103470389,5,160000.0,109895.43142588112
Ridge Regression,0%,0.0,102999145,3,295000.0,261677.35019286987
Ridge Regression,0%,0.0,103783144,5,480000.0,504079.2010158757
Ridge Regression,0%,0.0,97162366,4,425000.0,351100.3670408217
Ridge Regression,0%,0.0,101811340,5,288000.0,221741.2566000514
Ridge Regression,0%,0.0,103445983,2,420000.0,512577.96752457495
Ridge Regression,0%,0.0,102748654,1,390000.0,414060.0882878135
Ridge Regression,0%,0.0,103097692,3,240000.0,275572.7937918815
Ridge Regression,0%,0.0,102640532,1,495000.0,499018.58750263805
Ridge Regression,0%,0.0,100648098,4,285000.0,301214.38004752225
Ridge Regression,0%,0.0,103451751,3,355000.0,389824.5136188414
Ridge Regression,0%,0.0,103340412,3,360000.0,413428.535037121
Ridge Regression,0%,0.0,102384300,2,900000.0,1203013.726073394
Ridge Regression,0%,0.0,103763222,3,531000.0,495976.1234513792
Ridge Regression,0%,0.0,103763215,1,532000.0,547711.9349281872
Ridge Regression,0%,0.0,101190108,4,250000.0,279013.81375162903
Ridge Regression,0%,0.0,100417213,2,260000.0,259894.5350462697
Ridge Regression,0%,0.0,102470889,4,498000.0,554703.2303894456
Ridge Regression,0%,0.0,102451918,5,410000.0,356552.0985341539
Ridge Regression,0%,0.0,103763235,1,530500.0,544726.8558102617
Ridge Regression,0%,0.0,103251056,5,280000.0,264267.67299169913
Ridge Regression,0%,0.0,103315428,3,405000.0,412275.0490057591
Ridge Regression,0%,0.0,103782953,2,330000.0,543999.310396673
Ridge Regression,0%,0.0,103783035,4,160000.0,174676.24849714807
Ridge Regression,0%,0.0,103018708,4,750000.0,683230.2612316976
Ridge Regression,0%,0.0,103783027,3,195000.0,234401.35089768676
Ridge Regression,0%,0.0,103143100,5,890000.0,1006776.3221875386
Ridge Regression,0%,0.0,103468565,4,230000.0,193350.12774308227
Ridge Regression,0%,0.0,103154349,3,425000.0,361885.31653868593
Ridge Regression,0%,0.0,103782938,3,85000.0,28838.161550705518
Ridge Regression,0%,0.0,103782997,4,1700000.0,1349463.6255204198
Ridge Regression,0%,0.0,101255961,4,468000.0,492703.9147232214
Ridge Regression,0%,0.0,100767226,2,480000.0,449255.29693483416
Ridge Regression,0%,0.0,101189876,4,250000.0,305591.8921600185
Ridge Regression,0%,0.0,103193831,1,290000.0,263763.49933839275
Ridge Regression,0%,0.0,100432981,4,185000.0,250928.06294684965
Ridge Regression,0%,0.0,103470385,2,359000.0,239221.91938830496
Ridge Regression,0%,0.0,100480993,4,300000.0,387393.3903608243
Ridge Regression,0%,0.0,101519139,3,600000.0,636437.6216145338
